x,y,z,alpha.water
0,0.125,-0.125,1
-2.71051e-19,0.125,-0.120833,1
-1.49078e-18,0.125,-0.116667,1
-5.42101e-19,0.125,-0.116667,1
-1.39591e-18,0.125,-0.1125,1
-1.30104e-18,0.125,-0.108333,1
-1.30104e-18,0.125,-0.104166,1
-1.30104e-18,0.125,-0.1,1
-1.51788e-18,0.125,-0.0958333,1
-1.73472e-18,0.125,-0.0916667,1
-1.6263e-18,0.125,-0.0875,1
-1.51788e-18,0.125,-0.0833333,1
-1.35525e-18,0.125,-0.08125,1
-1.19262e-18,0.125,-0.0791667,1
-1.13841e-18,0.125,-0.0781251,1
-1.0842e-18,0.125,-0.0770836,1
-1.0842e-18,0.125,-0.0760418,1
-1.0842e-18,0.125,-0.075,1
-1.0842e-18,0.125,-0.0739584,1
-1.0842e-18,0.125,-0.0729167,1
-1.24683e-18,0.125,-0.071875,1
-1.40946e-18,0.125,-0.0708333,1
-1.46367e-18,0.125,-0.0697917,1
-1.51788e-18,0.125,-0.0687501,1
-1.51788e-18,0.125,-0.0677084,1
-1.51788e-18,0.125,-0.0666667,1
-1.40946e-18,0.125,-0.065625,1
-1.30104e-18,0.125,-0.0645834,1
-1.22735e-18,0.125,-0.0635417,1
-1.15366e-18,0.125,-0.0625,1
-1.11893e-18,0.125,-0.0614583,1
-1.0842e-18,0.125,-0.0604167,1
-1.02999e-18,0.125,-0.059375,1
-9.75782e-19,0.125,-0.0583333,1
-1.02999e-18,0.125,-0.0572916,1
-1.0842e-18,0.125,-0.05625,1
-9.21572e-19,0.125,-0.0552083,1
-7.58942e-19,0.125,-0.0541667,1
-5.96311e-19,0.125,-0.053125,1
-4.33681e-19,0.125,-0.0520834,1
-4.33681e-19,0.125,-0.0510417,1
-4.33681e-19,0.125,-0.05,1
-3.79471e-19,0.125,-0.0489583,1
-3.25261e-19,0.125,-0.0479166,1
-2.71051e-19,0.125,-0.046875,1
-2.1684e-19,0.125,-0.0458333,1
-3.25261e-19,0.125,-0.0447916,1
-4.33681e-19,0.125,-0.04375,1
-4.33681e-19,0.125,-0.0427083,1
-4.33681e-19,0.125,-0.0416667,1
-4.87891e-19,0.125,-0.040625,1
-5.42101e-19,0.125,-0.0395833,1
-6.50521e-19,0.125,-0.0385417,1
-7.58942e-19,0.125,-0.0375,1
-6.50521e-19,0.125,-0.0364583,1
-5.42101e-19,0.125,-0.0354167,1
-5.42101e-19,0.125,-0.034375,1
-5.42101e-19,0.125,-0.0333333,1
-5.42101e-19,0.125,-0.0322916,1
-5.42101e-19,0.125,-0.03125,1
-5.20502e-19,0.125,-0.0302083,1
-4.98902e-19,0.125,-0.0291667,1
-4.66292e-19,0.125,-0.028125,1
-4.33681e-19,0.125,-0.0270834,1
-4.33681e-19,0.125,-0.0260417,1
-4.33681e-19,0.125,-0.025,1
-4.33681e-19,0.125,-0.0239583,1
-4.33681e-19,0.125,-0.0229167,1
-3.79471e-19,0.125,-0.021875,1
-3.25261e-19,0.125,-0.0208333,1
-2.71051e-19,0.125,-0.0197916,1
-2.1684e-19,0.125,-0.01875,1
-2.1684e-19,0.125,-0.0177083,1
-2.1684e-19,0.125,-0.0166667,1
-2.1684e-19,0.125,-0.015625,1
-2.1684e-19,0.125,-0.0145833,1
-3.29496e-19,0.125,-0.0135417,1
-4.42151e-19,0.125,-0.0125,0.999999
-4.19281e-19,0.125,-0.0114583,0.999999
-3.96411e-19,0.125,-0.0104167,0.999999
2.30393e-19,0.125,-0.0104167,0.999993
1.15196e-19,0.125,-0.00937502,0.999993
0,0.125,-0.00833333,0.999945
0,0.125,-0.00729167,0.999945
0,0.125,-0.00625,0.999442
5.42101e-20,0.125,-0.00520833,0.999442
1.0842e-19,0.125,-0.00416667,0.9938
1.0842e-19,0.125,-0.003125,0.9938
1.0842e-19,0.125,-0.00208333,0.922826
1.0842e-19,0.125,-0.00104166,0.922826
1.0842e-19,0.125,4.32987e-11,0.48038
