x,y,z,alpha.water
0,0.125,-0.125,1
1.0842e-18,0.125,-0.120834,1
2.1684e-18,0.125,-0.116667,1
-7.04731e-19,0.125,-0.116667,1
-1.21973e-18,0.125,-0.1125,1
-1.73472e-18,0.125,-0.108333,1
-1.6263e-18,0.125,-0.104167,1
-1.51788e-18,0.125,-0.1,1
-1.95156e-18,0.125,-0.0958333,1
-2.38524e-18,0.125,-0.0916667,1
-2.54788e-18,0.125,-0.0875,1
-2.71051e-18,0.125,-0.0833333,1
-2.52585e-18,0.125,-0.08125,1
-2.3412e-18,0.125,-0.0791667,1
-2.36322e-18,0.125,-0.0781251,1
-2.38524e-18,0.125,-0.0770835,1
-2.43945e-18,0.125,-0.0760417,1
-2.49366e-18,0.125,-0.075,1
-2.49366e-18,0.125,-0.0739584,1
-2.49366e-18,0.125,-0.0729167,1
-2.55465e-18,0.125,-0.071875,1
-2.61564e-18,0.125,-0.0708333,1
-2.60886e-18,0.125,-0.0697917,1
-2.60209e-18,0.125,-0.0687501,1.00001
-2.60209e-18,0.125,-0.0677084,1.00001
-2.60209e-18,0.125,-0.0666667,1.00001
-2.60209e-18,0.125,-0.0656251,1.00001
-2.60209e-18,0.125,-0.0645834,1.00001
-2.71051e-18,0.125,-0.0635417,1.00001
-2.81893e-18,0.125,-0.0625,1.00001
-2.92735e-18,0.125,-0.0614584,1.00001
-3.03577e-18,0.125,-0.0604167,1.00001
-3.08998e-18,0.125,-0.059375,1.00001
-3.14419e-18,0.125,-0.0583333,1.00001
-3.30682e-18,0.125,-0.0572917,1.00001
-3.46945e-18,0.125,-0.05625,1.00001
-3.46098e-18,0.125,-0.0552084,1.00001
-3.45251e-18,0.125,-0.0541667,1.00001
-3.51519e-18,0.125,-0.0531251,1.00001
-3.57787e-18,0.125,-0.0520834,1.00001
-3.41524e-18,0.125,-0.0510417,1.00001
-3.25261e-18,0.125,-0.05,1.00001
-3.14419e-18,0.125,-0.0489583,1.00001
-3.03577e-18,0.125,-0.0479166,1.00001
-2.98156e-18,0.125,-0.0468749,1.00001
-2.92735e-18,0.125,-0.0458333,1.00001
-2.98156e-18,0.125,-0.0447917,1.00001
-3.03577e-18,0.125,-0.04375,1
-3.03577e-18,0.125,-0.0427084,1
-3.03577e-18,0.125,-0.0416667,1
-3.03577e-18,0.125,-0.040625,1
-3.03577e-18,0.125,-0.0395834,1
-3.13402e-18,0.125,-0.0385417,1
-3.23228e-18,0.125,-0.0375,1
-3.24244e-18,0.125,-0.0364584,1
-3.25261e-18,0.125,-0.0354167,1
-3.36103e-18,0.125,-0.034375,1
-3.46945e-18,0.125,-0.0333333,1
-3.52366e-18,0.125,-0.0322917,1
-3.57787e-18,0.125,-0.03125,1
-3.3551e-18,0.125,-0.0302084,1
-3.13233e-18,0.125,-0.0291667,1
-3.13826e-18,0.125,-0.028125,1
-3.14419e-18,0.125,-0.0270834,1
-3.03577e-18,0.125,-0.0260417,1
-2.92735e-18,0.125,-0.025,1
