x,y,z,alpha.water
0.1,0,-0.125,1
0.1,-2.62532e-19,-0.120833,1
0.1,-1.65436e-24,-0.116667,1
0.1,-5.25064e-19,-0.116667,1
0.1,2.66196e-19,-0.1125,1
0.1,5.32393e-19,-0.108333,1
0.1,5.32394e-19,-0.104166,1
0.1,5.32395e-19,-0.1,1
0.1,5.32394e-19,-0.0958334,1
0.1,5.32392e-19,-0.0916667,1
0.1,5.32394e-19,-0.0875,1
0.1,5.32396e-19,-0.0833333,1
0.1,5.32397e-19,-0.08125,1
0.1,5.32399e-19,-0.0791667,1
0.1,5.32397e-19,-0.0781251,1
0.1,5.32395e-19,-0.0770834,1
0.1,5.32395e-19,-0.0760417,1
0.1,5.32396e-19,-0.075,1
0.1,5.32395e-19,-0.0739583,1
0.1,5.32393e-19,-0.0729167,1
0.1,5.32394e-19,-0.071875,1
0.1,5.32395e-19,-0.0708333,1
0.1,5.32394e-19,-0.0697917,1
0.1,5.32393e-19,-0.0687501,1
0.1,5.32393e-19,-0.0677084,1
0.1,5.32394e-19,-0.0666667,1
0.1,5.32393e-19,-0.065625,1
0.1,5.32393e-19,-0.0645834,1
0.1,5.32393e-19,-0.0635417,1
0.1,5.32392e-19,-0.0625,1
0.1,5.32393e-19,-0.0614583,1
0.1,5.32393e-19,-0.0604167,1
0.1,5.32393e-19,-0.059375,1
0.1,5.32393e-19,-0.0583333,1
0.1,5.32392e-19,-0.0572916,1
0.1,5.32392e-19,-0.05625,1
0.1,5.32392e-19,-0.0552083,1
0.1,5.32393e-19,-0.0541667,1
0.1,5.32393e-19,-0.053125,1
0.1,5.32393e-19,-0.0520833,1
0.1,5.32393e-19,-0.0510417,1
0.1,5.32393e-19,-0.05,1
0.1,5.32393e-19,-0.0489583,1
0.1,5.32393e-19,-0.0479166,1
0.1,5.32393e-19,-0.046875,1
0.1,5.32392e-19,-0.0458333,1
0.1,5.32393e-19,-0.0447916,1
0.1,5.32393e-19,-0.04375,1
0.1,5.32393e-19,-0.0427083,1
0.1,5.32393e-19,-0.0416667,1
0.1,5.32393e-19,-0.040625,1
0.1,5.32393e-19,-0.0395833,1
0.1,5.32393e-19,-0.0385416,1
0.1,0,-0.0375,1
0.1,5.32393e-19,-0.0375,1
0.1,-7.68948e-21,-0.0364583,1
0.1,-1.5379e-20,-0.0354166,1
0.1,-1.5379e-20,-0.034375,1
0.1,-1.5379e-20,-0.0333333,1
0.1,-1.5379e-20,-0.0322916,1
0.1,-1.5379e-20,-0.03125,1
0.1,-1.5379e-20,-0.0302083,1
0.1,-1.5379e-20,-0.0291667,1
0.1,-1.5379e-20,-0.028125,1
0.1,-1.5379e-20,-0.0270833,1
